date,value_ths,positions_ths,positions_raw_ths,value_jq,positions_jq,positions_raw_jq,same_position_symbol
2025-11-18,35622803.73,['513290'],513290.SH:24021100:35551228.00,38911217.66,['513290'],513290.XSHG:26238700:38833276.00,True
2025-11-19,35382688.11,['513290'],513290.SH:24019600:35308812.00,38648952.96,['513290'],513290.XSHG:26236800:38568096.00,True
2025-11-20,35815048.59,['513290'],513290.SH:24021200:35743545.60,39121226.36,['513290'],513290.XSHG:26238800:39043334.40,True
2025-11-21,35118156.34,['159502'],159502.SZ:29133800:35077095.20,38395666.63,['159502'],159502.XSHE:31829600:38322838.40,True
2025-11-24,36082106.84,['513290'],513290.SH:23863500:36010021.50,39484696.05,['513290'],513290.XSHG:26116500:39409798.50,True
2025-11-25,37418434.68,['513290'],513290.SH:23862800:37345282.00,40947099.55,['513290'],513290.XSHG:26113000:40866845.00,True
2025-11-26,38134381.07,['513290'],513290.SH:23860200:38057019.00,41730559.95,['513290'],513290.XSHG:26110100:41645609.50,True
2025-11-27,38110520.87,['513290'],513290.SH:23860200:38033158.80,41704439.15,['513290'],513290.XSHG:26110400:41619977.60,True
2025-11-28,38468419.66,['513290'],513290.SH:23860400:38391383.60,42096090.75,['513290'],513290.XSHG:26110600:42011955.40,True
2025-12-01,38478522.4,['161226'],161226.SZ:23764000:38426388.00,42163956.58,['161226'],161226.XSHE:26026600:42085012.20,True
2025-12-02,38312416.14,['161226'],161226.SZ:23748500:38235085.00,41981822.98,['161226'],161226.XSHE:26023000:41897030.00,True
2025-12-03,40496478.85,['159502'],159502.SZ:31137800:40416864.40,44379575.37,['159502'],159502.XSHE:34126900:44296716.20,True
2025-12-04,42053324.67,['159502'],159502.SZ:31135200:41970249.60,46085820.87,['159502'],159502.XSHE:34120600:45994568.80,True
2025-12-05,42209021.06,['159502'],159502.SZ:31133500:42123625.50,46256447.67,['159502'],159502.XSHE:34118800:46162736.40,True
2025-12-08,41648617.46,['159502'],159502.SZ:31135000:41565225.00,45642308.07,['159502'],159502.XSHE:34120700:45551134.50,True
2025-12-09,41742025.92,['159502'],159502.SZ:31135500:41659299.00,45744673.17,['159502'],159502.XSHE:34121200:45654165.60,True
2025-12-10,40994773.92,['159502'],159502.SZ:31135500:40912047.00,44925760.47,['159502'],159502.XSHE:34121100:44835125.40,True
2025-12-11,40126465.73,['159583'],159583.SZ:32796200:40011364.00,43909196.2,['159583'],159583.XSHE:35921100:43823742.00,True
2025-12-12,40542907.91,['159502'],159502.SZ:30560200:40461704.80,44405665.78,['159502'],159502.XSHE:33475200:44321164.80,True
2025-12-15,40505595.52,['159206'],159206.SZ:29208300:40395078.90,44337220.47,['159206'],159206.XSHE:31997500:44252542.50,True
2025-12-16,39971179.65,['518880'],518880.SH:4317100:39890004.00,43756162.99,['518880'],518880.XSHG:4726500:43672860.00,True
2025-12-17,40273376.65,['518880'],518880.SH:4317100:40192201.00,44087015.99,['518880'],518880.XSHG:4725900:43998129.00,True
2025-12-18,39931504.02,['515880'],515880.SH:13628800:39850611.20,43717089.01,['515880'],515880.XSHG:14922400:43633097.60,True
2025-12-19,40612463.84,['159980'],159980.SZ:21132100:40531367.80,44452147.3,['159980'],159980.XSHE:23132400:44367943.20,True
2025-12-22,40950574.0,['159980'],159980.SZ:21131700:40868707.80,44822269.4,['159980'],159980.XSHE:23129500:44732453.00,True
2025-12-23,40961795.86,['515880'],515880.SH:13298500:40879589.00,44815919.52,['515880'],515880.XSHG:14551200:44730388.80,True
2025-12-24,41628829.02,['159363'],159363.SZ:41965800:41588107.80,45596263.6,['159363'],159363.XSHE:45923600:45510287.60,True
2025-12-25,41628566.32,['159363'],159363.SZ:41923200:41545891.20,45596229.8,['159363'],159363.XSHE:45918800:45505530.80,True
2025-12-26,41377751.72,['159638'],159638.SZ:23819500:24224431.50,45526479.67,['159638'],159638.XSHE:44681300:45440882.10,True
2025-12-29,41744809.48,"['159638', '515880']",159638.SZ:4316900:4480942.20|515880.SH:11970400:37263855.20,46157604.85,['515880'],515880.XSHG:14799100:46069598.30,False
2025-12-30,41048743.57,['159227'],159227.SZ:30987600:40996594.80,45387892.5,['159227'],159227.XSHE:34240900:45300710.70,True
2025-12-31,42349981.18,['159227'],159227.SZ:30964100:42265996.50,46825962.3,['159227'],159227.XSHE:34236600:46732959.00,True
2026-01-05,43070872.07,['512670'],512670.SH:44485000:41059655.00,47535210.16,['512670'],512670.XSHG:51402400:47444415.20,True
2026-01-06,44106752.11,['159583'],159583.SZ:32899500:43986631.50,48672408.42,['159583'],159583.XSHE:36335800:48580964.60,True
2026-01-07,44386991.38,['561330'],561330.SH:15333500:31786345.50,49071455.63,['561330'],561330.XSHG:23626800:48978356.40,True
2026-01-08,43670879.77,['561330'],561330.SH:21445100:43576443.20,48102780.33,['561330'],561330.XSHG:23624900:48005796.80,True
2026-01-09,45375705.58,"['561330', '561980']",561330.SH:10526200:22083967.60|561980.SH:9911300:23291555.00,50290654.38,['561980'],561980.XSHG:21360100:50196235.00,False
2026-01-12,45648824.33,['159870'],159870.SZ:53850200:45557269.20,50630977.77,['159870'],159870.XSHE:59733400:50534456.40,True
2026-01-13,44986916.74,['159256'],159256.SZ:37758300:44894618.70,49843479.59,['159256'],159256.XSHE:41838800:49746333.20,True
2026-01-14,47063158.1,['159870'],159870.SZ:54870600:46969233.60,52191280.81,['159870'],159870.XSHE:60855600:52092393.60,True
2026-01-15,47735868.67,['510500'],510500.SH:5713600:47645710.40,53010235.54,['510500'],510500.XSHG:6344900:52910121.10,True
2026-01-16,47759411.54,['562500'],562500.SH:43056900:47663988.30,53035306.82,['562500'],562500.XSHG:47818200:52934747.40,True
2026-01-19,48436592.08,['159870'],159870.SZ:54498400:48340080.80,53792739.67,['159870'],159870.XSHE:60530900:53690908.30,True
2026-01-20,49145060.26,['159870'],159870.SZ:54497900:49048110.00,54579555.97,['159870'],159870.XSHE:60524200:54471780.00,True
2026-01-21,49154638.08,['518880'],518880.SH:4728100:49063493.70,54540705.49,['518880'],518880.XSHG:5246300:54440855.10,True
2026-01-22,48984380.37,['518880'],518880.SH:4727500:48887077.50,54351778.49,['518880'],518880.XSHG:5245500:54243715.50,True
2026-01-23,50268927.3,['159980'],159980.SZ:23399300:50168099.20,55782647.34,['159980'],159980.XSHE:25968600:55676678.40,True
2026-01-26,50470385.22,['562500'],562500.SH:45789800:50322990.20,55960987.27,['562500'],562500.XSHG:50822500:55853927.50,True
2026-01-27,50523154.52,['515400'],515400.SH:26930200:29111546.20,56376185.96,['515400'],515400.XSHG:52054200:56270590.20,True
2026-01-28,50564682.87,['516190'],516190.SH:4348400:6152986.00,56384805.1,['516190'],516190.XSHG:17393800:24612227.00,True
2026-01-29,50169058.9,['159995'],159995.SZ:25222800:50067258.00,56638615.12,['159995'],159995.XSHE:28478400:56529624.00,True
2026-01-30,50694731.24,['588790'],588790.SH:55112100:50592907.80,57237850.97,['588790'],588790.XSHG:62231700:57128700.60,True
2026-02-02,49194017.37,['159985'],159985.SZ:24858100:49069889.40,55520736.07,['159985'],159985.XSHE:28072200:55414522.80,True
2026-02-03,49400591.13,['520830'],520830.SH:52060800:49301577.60,55731581.42,['520830'],520830.XSHG:58738700:55625548.90,True
2026-02-04,49469094.43,"['513520', '520830']",513520.SH:13891600:26588522.40|520830.SH:24212100:22880434.50,55982180.52,['513520'],513520.XSHG:29193600:55876550.40,False
2026-02-05,48916882.99,['159518'],159518.SZ:49462000:48868456.00,54826707.01,['159518'],159518.XSHE:55387300:54722652.40,True
2026-02-06,48570740.95,['159518'],159518.SZ:49412300:48473466.30,54439001.31,['159518'],159518.XSHE:55382100:54329840.10,True
2026-02-09,49509571.36,['159518'],159518.SZ:49410500:49410500.00,55491258.21,['159518'],159518.XSHE:55380100:55380100.00,True
2026-02-10,50044554.7,['513310'],513310.SH:14314700:49943988.30,56041147.35,['513310'],513310.XSHG:16031600:55934252.40,True
2026-02-11,47026834.88,['501018'],501018.SH:34813300:46928328.40,52666744.96,['501018'],501018.XSHG:38992600:52562024.80,True
2026-02-12,48707209.51,['513310'],513310.SH:13739700:48624798.30,54569686.09,['513310'],513310.XSHG:15390700:54467687.30,True
2026-02-13,49586760.02,['513310'],513310.SH:13734800:49486484.40,55554813.49,['513310'],513310.XSHG:15387800:55442243.40,True
2026-02-24,52992927.23,['513310'],513310.SH:13733800:52888863.80,59370913.29,['513310'],513310.XSHG:15386600:59253796.60,True
2026-02-25,54229042.35,['513310'],513310.SH:13732400:54119388.40,60755791.89,['513310'],513310.XSHG:15385000:60632285.00,True
2026-02-26,57587355.16,['513350'],513350.SH:50769800:57572953.20,64531159.79,['513350'],513350.XSHG:56797200:64408024.80,True
2026-02-27,58196310.82,['513350'],513350.SH:50680900:58080311.40,65212702.89,['513350'],513350.XSHG:56791100:65082600.60,True
2026-03-02,65312874.95,['561360'],561360.SH:37355100:65184649.50,73194710.74,['561360'],561360.XSHG:41867200:73058264.00,True
2026-03-03,69699863.5,['513520'],513520.SH:34812800:69555974.40,78078708.41,['513520'],513520.XSHG:39001900:77925796.20,True
2026-03-04,67490745.73,['159985'],159985.SZ:32028600:67324117.20,75614594.6,['159985'],159985.XSHE:35904600:75471469.20,True
2026-03-05,66177405.46,['159985'],159985.SZ:32044700:66044126.70,74142530.0,['159985'],159985.XSHE:35901700:73993403.70,True
2026-03-06,68260330.46,['159985'],159985.SZ:32042800:68122992.80,76476165.4,['159985'],159985.XSHE:35899400:76322124.40,True
2026-03-09,71657283.09,['159985'],159985.SZ:32037900:71508592.80,80281969.8,['159985'],159985.XSHE:35893900:80115184.80,True
2026-03-10,69959145.95,['159985'],159985.SZ:32040100:69815377.90,78379442.5,['159985'],159985.XSHE:35896500:78218473.50,True
2026-03-11,72041748.63,['159985'],159985.SZ:32040200:71898208.80,80712711.2,['159985'],159985.XSHE:35896600:80551970.40,True
2026-03-12,74712235.44,['159611'],159611.SZ:61879200:74564436.00,83713071.69,['159611'],159611.XSHE:69340900:83555784.50,True
2026-03-13,73294877.75,['515220'],515220.SH:55456100:73146595.90,82132998.92,['515220'],515220.XSHG:62149500:81975190.50,True
2026-03-16,71575701.56,['515220'],515220.SH:55459000:71431192.00,80206393.52,['515220'],515220.XSHG:62146400:80044563.20,True
2026-03-17,69668661.3,['159611'],159611.SZ:61043000:69589020.00,78083899.06,['159611'],159611.XSHE:68363400:77934276.00,True
2026-03-18,69528256.47,['159985'],159985.SZ:30826000:69389326.00,77866075.06,['159985'],159985.XSHE:34526200:77718476.20,True
2026-03-19,73005537.75,['159518'],159518.SZ:56661600:72923479.20,81832377.75,['159518'],159518.XSHE:63469100:81684731.70,True
2026-03-20,73907557.43,['159985'],159985.SZ:33479600:73822518.00,82924483.21,['159985'],159985.XSHE:37534200:82762911.00,True
2026-03-23,74746081.67,['159985'],159985.SZ:33449900:74593277.00,83863067.21,['159985'],159985.XSHE:37529700:83691231.00,True
2026-03-24,75147480.47,['159985'],159985.SZ:33449900:74994675.80,84313411.81,['159985'],159985.XSHE:37529900:84142035.80,True
2026-03-25,73787391.58,['511880'],511880.SH:734200:73629247.00,82792391.91,['511880'],511880.XSHG:824000:82634840.00,True
2026-03-26,73796936.18,['511880'],511880.SH:734200:73638791.60,82803097.51,['511880'],511880.XSHG:823900:82635522.20,True
2026-03-27,73795467.78,['511880'],511880.SH:734200:73637323.20,82801449.71,['511880'],511880.XSHG:823900:82633874.40,True
2026-03-30,73795467.78,['511880'],511880.SH:734200:73637323.20,82801449.71,['511880'],511880.XSHG:823900:82633874.40,True
2026-03-31,73786892.85,['520830'],520830.SH:19251400:17788293.60,82788542.46,['520830'],520830.XSHG:77005600:71153174.40,True
2026-04-01,74286140.15,['520830'],520830.SH:72666700:68452031.40,84210133.71,['520830'],520830.XSHG:89218000:84043356.00,True
2026-04-02,73456527.27,"['512800', '520830']",512800.SH:23601100:18998885.50|520830.SH:58531200:54434016.00,83194588.73,"['520830', '512800']",520830.XSHG:32675880:30388568.40|512800.XSHG:65604000:52811220.00,True
2026-04-03,73069822.7,['520830'],520830.SH:67637100:62699591.70,82526696.42,['520830'],520830.XSHG:69099780:64055496.06,True
2026-04-07,72797926.6,['520830'],520830.SH:77371000:71413433.00,82248466.64,['520830'],520830.XSHG:88933580:82085694.34,True
2026-04-08,73734177.36,['520830'],520830.SH:78701700:73586089.50,83315648.6,['520830'],520830.XSHG:88930380:83149905.30,True
2026-04-09,73335029.55,"['513120', '520830']",513120.SH:16811600:21451601.60|520830.SH:55728600:51883326.60,82644414.11,['513120'],513120.XSHG:64644600:82486509.60,False
2026-04-10,73580306.13,"['513120', '520830']",513120.SH:24379200:31254134.40|520830.SH:45317000:42326078.00,83032296.81,['513120'],513120.XSHG:64637900:82865787.80,False
2026-04-13,73294384.23,"['515880', '520830']",515880.SH:31018000:37717888.00|520830.SH:38295400:35576426.60,82722071.04,['515880'],515880.XSHG:67899600:82565913.60,False
2026-04-14,74632062.21,"['515880', '520830']",515880.SH:48673500:60306466.50|520830.SH:15127300:14325553.10,84283767.04,['515880'],515880.XSHG:67889400:84114966.60,False
2026-04-15,73504809.2,"['515880', '520830']",515880.SH:57868900:70600058.00|520830.SH:3070500:2904693.00,82993868.44,['515880'],515880.XSHG:67889400:82825068.00,False
2026-04-16,76108964.12,['515880'],515880.SH:60093600:75958310.40,85980981.64,['515880'],515880.XSHG:67888300:85810811.20,True
2026-04-17,79716409.94,['159967'],159967.SZ:100834600:79558499.40,90065425.94,['159967'],159967.XSHE:113936600:89895977.40,True
2026-04-20,79508725.72,['159363'],159363.SZ:61273500:79349182.50,89839722.41,['159363'],159363.XSHE:69242100:89668519.50,True
2026-04-21,77708515.14,['562800'],562800.SH:68691700:77621621.00,87891803.34,['562800'],562800.XSHG:77632600:87724838.00,True
2026-04-22,79139162.19,['159819'],159819.SZ:44422300:78938427.10,89389754.1,['159819'],159819.XSHE:50209400:89222103.80,True
2026-04-23,77937763.76,['159509'],159509.SZ:33744700:77781533.50,88090837.85,['159509'],159509.XSHE:38144500:87923072.50,True
2026-04-24,78477877.12,['159949'],159949.SZ:44501500:78367141.50,88760542.91,['159949'],159949.XSHE:50308800:88593796.80,True
2026-04-27,78246245.02,['561980'],561980.SH:31248600:78090251.40,88507690.79,['561980'],561980.XSHG:35350100:88339899.90,True
2026-04-28,78051622.08,['159516'],159516.SZ:79973500:77894189.00,88331389.22,['159516'],159516.XSHE:90515500:88162097.00,True
2026-04-29,77584117.3,['513100'],513100.SH:39484600:77468785.20,87855723.28,['513100'],513100.XSHG:44693900:87689431.80,True
2026-04-30,77591202.86,['159949'],159949.SZ:44047500:77479552.50,87877693.36,['159949'],159949.XSHE:49863800:87710424.20,True
2026-05-06,78792295.51,['588790'],588790.SH:84097500:78547065.00,89149960.2,['588790'],588790.XSHG:95264100:88976669.40,True
2026-05-07,80584876.5,['159949'],159949.SZ:43756200:80423895.60,91189418.56,['159949'],159949.XSHE:49519200:91016289.60,True
2026-05-08,79841014.47,['159949'],159949.SZ:43756600:79680768.60,90347600.36,['159949'],159949.XSHE:49514800:90166450.80,True
2026-05-11,82772663.7,['159949'],159949.SZ:43754800:82609062.40,93665040.76,['159949'],159949.XSHE:49512600:93479788.80,True
2026-05-12,82728898.85,['159949'],159949.SZ:43754300:82564364.10,93615517.16,['159949'],159949.XSHE:49512000:93429144.00,True
2026-05-13,85111073.9,['159915'],159915.SZ:20983800:84942422.40,96320899.81,['159915'],159915.XSHE:23750000:96140000.00,True
2026-05-14,83285483.3,['159915'],159915.SZ:20983800:83116831.80,94254720.71,['159915'],159915.XSHE:23747700:94064639.70,True
2026-05-15,82571744.31,['513100'],513100.SH:39240800:82405680.00,93456259.28,['513100'],513100.XSHG:44418000:93277800.00,True
2026-05-18,81237537.0,['513100'],513100.SH:39241800:81073558.80,91946088.48,['513100'],513100.XSHG:44414700:91760770.20,True
2026-05-19,80160379.03,['511880'],511880.SH:796200:79985455.80,90731484.52,['511880'],511880.XSHG:901400:90553742.60,True
2026-05-20,80173118.23,['511880'],511880.SH:796200:79998195.00,90745901.12,['511880'],511880.XSHG:901300:90558117.50,True
2026-05-21,78941914.53,['159509'],159509.SZ:30749900:78781243.80,89356667.38,['159509'],159509.XSHE:34810400:89184244.80,True
2026-05-22,81248148.6,['159509'],159509.SZ:30749700:81086958.90,91967374.38,['159509'],159509.XSHE:34806400:91784476.80,True
2026-05-25,83277614.56,['159509'],159509.SZ:30747900:83111573.70,94264579.78,['159509'],159509.XSHE:34804400:94076293.20,True
2026-05-26,82718542.9,['515980'],515980.SH:70438800:82695151.20,93835815.77,['515980'],515980.XSHG:79777800:93659137.20,True
2026-05-27,80833566.37,['159819'],159819.SZ:40213800:80668882.80,91707397.57,['159819'],159819.XSHE:45628100:91529968.60,True
2026-05-28,82565566.75,['159967'],159967.SZ:86288800:82405804.00,93729130.27,['159967'],159967.XSHE:97965400:93556957.00,True
