trade_date,target_symbol,is_weak,candidates_json,local_target,jq_target,jq_top10_raw,target_match
2021-10-28,516520,False,"[{""symbol"": ""516520"", ""rank"": 1, ""momentum_score"": 1.397292208163755, ""annualized_return"": 1.7427111798243242, ""r_squared"": 0.8017921869902794, ""close"": 1.097}]",516520,501018,"501018.XSHG:2.0750,516520.XSHG:1.4504,159928.XSHE:1.2577,515790.XSHG:1.1303,159967.XSHE:0.8481,516160.XSHG:0.8017,515170.XSHG:0.7747,159865.XSHE:0.7080,513330.XSHG:0.5884,159949.XSHE:0.4905",False
2021-10-29,518880,True,"[{""symbol"": ""518880"", ""rank"": 1, ""momentum_score"": 0.0005496784684838086, ""annualized_return"": 0.05560911003820146, ""r_squared"": 0.009884683788433213, ""close"": 3.609}]",518880,513500,"513500.XSHG:0.1150,513100.XSHG:0.0109,518880.XSHG:0.0006",False
2021-11-01,515790,False,"[{""symbol"": ""515790"", ""rank"": 1, ""momentum_score"": 2.4961761837041507, ""annualized_return"": 3.325605502289961, ""r_squared"": 0.7505929918582712, ""close"": 1.864}]",515790,515790,"515790.XSHG:2.6363,516520.XSHG:2.1435,516160.XSHG:2.0569,515030.XSHG:1.7548,159755.XSHE:1.6129,159840.XSHE:1.5823,159967.XSHE:1.4114,501018.XSHG:1.1756,159949.XSHE:0.8030,159928.XSHE:0.7997",True
2021-11-02,515790,False,"[{""symbol"": ""515790"", ""rank"": 1, ""momentum_score"": 2.4046937044555254, ""annualized_return"": 3.175364851425308, ""r_squared"": 0.7572968200413707, ""close"": 1.817}, {""symbol"": ""516520"", ""rank"": 2, ""momentum_score"": 2.3791344022224807, ""annualized_return"": 2.5612132718034606, ""r_squared"": 0.9289091339696323, ""close"": 1.127}]",515790,515790,"515790.XSHG:2.4684,516520.XSHG:2.4308,516160.XSHG:2.1462,515030.XSHG:1.9580,159755.XSHE:1.8151,159840.XSHE:1.7838,159967.XSHE:1.2902,501018.XSHG:0.9189,159949.XSHE:0.7550,159825.XSHE:0.5554",True
2021-11-03,516520,False,"[{""symbol"": ""516520"", ""rank"": 1, ""momentum_score"": 2.5040981744405544, ""annualized_return"": 2.655838402355865, ""r_squared"": 0.9428654138818426, ""close"": 1.124}]",516520,516520,"516520.XSHG:2.4397,515030.XSHG:1.9087,516160.XSHG:1.8941,515790.XSHG:1.8134,159840.XSHE:1.7920,159755.XSHE:1.7845,159967.XSHE:1.1109,159949.XSHE:0.7009,159825.XSHE:0.6931,501018.XSHG:0.6296",True
2021-11-04,516520,False,"[{""symbol"": ""516520"", ""rank"": 1, ""momentum_score"": 2.7305615940759718, ""annualized_return"": 2.8924192160897806, ""r_squared"": 0.9440407458526632, ""close"": 1.15}]",516520,516520,"516520.XSHG:2.7039,515030.XSHG:2.1327,159755.XSHE:2.0355,159840.XSHE:2.0188,516160.XSHG:2.0073,515790.XSHG:1.7601,159967.XSHE:1.0839,512670.XSHG:0.8841,159825.XSHE:0.8038,159949.XSHE:0.7448",True
2021-11-05,516520,False,"[{""symbol"": ""516520"", ""rank"": 1, ""momentum_score"": 3.0022308583430566, ""annualized_return"": 3.148283873628997, ""r_squared"": 0.9536086893214027, ""close"": 1.155}]",516520,516520,"516520.XSHG:3.1075,159755.XSHE:2.0915,159840.XSHE:2.0658,515030.XSHG:2.0398,516160.XSHG:1.9150,512670.XSHG:1.5065,515790.XSHG:1.4326,512660.XSHG:1.1548,159732.XSHE:1.0446,159995.XSHE:1.0110",True
2021-11-08,516520,False,"[{""symbol"": ""516520"", ""rank"": 1, ""momentum_score"": 3.097182019206596, ""annualized_return"": 3.229625279814533, ""r_squared"": 0.9589911370103151, ""close"": 1.152}]",516520,516520,"516520.XSHG:3.1087,159840.XSHE:2.2470,159755.XSHE:2.2248,515030.XSHG:2.1237,512670.XSHG:1.9465,516160.XSHG:1.8726,512660.XSHG:1.6456,159869.XSHE:1.3772,159732.XSHE:1.2222,513100.XSHG:1.2200",True
2021-11-09,516520,False,"[{""symbol"": ""516520"", ""rank"": 1, ""momentum_score"": 3.14541969508215, ""annualized_return"": 3.264211005816522, ""r_squared"": 0.9636079559431983, ""close"": 1.155}]",516520,516520,"516520.XSHG:3.0962,512670.XSHG:2.7014,159840.XSHE:2.4543,159755.XSHE:2.4325,512660.XSHG:2.3495,515030.XSHG:2.2040,516160.XSHG:1.9136,159869.XSHE:1.8776,512710.XSHG:1.6080,513100.XSHG:1.6030",True
2021-11-10,512660,False,"[{""symbol"": ""512660"", ""rank"": 1, ""momentum_score"": 3.0432215047372884, ""annualized_return"": 3.444162138780496, ""r_squared"": 0.8835883393732527, ""close"": 1.398}, {""symbol"": ""516520"", ""rank"": 2, ""momentum_score"": 2.9496381162934586, ""annualized_return"": 3.0793209604234093, ""r_squared"": 0.957885895690419, ""close"": 1.148}]",512660,512670,"512670.XSHG:3.5504,512660.XSHG:3.0515,516520.XSHG:2.9496,159869.XSHE:2.4357,512710.XSHG:2.0921,159995.XSHE:1.9030,513100.XSHG:1.7272,159732.XSHE:1.6571,515050.XSHG:1.2698,159967.XSHE:0.9793",False
2021-11-11,512660,False,"[{""symbol"": ""512660"", ""rank"": 1, ""momentum_score"": 3.389767045858972, ""annualized_return"": 3.752065531240455, ""r_squared"": 0.9034402564760896, ""close"": 1.402}]",512660,512670,"512670.XSHG:4.0381,512660.XSHG:3.4375,159869.XSHE:2.9097,516520.XSHG:2.7980,512710.XSHG:2.3857,159995.XSHE:2.2853,159732.XSHE:1.8106,159840.XSHE:1.6234,513100.XSHG:1.6203,159755.XSHE:1.5602",False
2021-11-12,512660,False,"[{""symbol"": ""512660"", ""rank"": 1, ""momentum_score"": 4.191237453631283, ""annualized_return"": 4.588003809943325, ""r_squared"": 0.9135209183017344, ""close"": 1.454}]",512660,512670,"512670.XSHG:4.8432,512660.XSHG:4.1386,159869.XSHE:3.7851,512710.XSHG:2.8050,516520.XSHG:2.6914,159995.XSHE:2.4717,159732.XSHE:1.8760,512480.XSHG:1.7433,515050.XSHG:1.6528,513100.XSHG:1.5156",False
2021-11-15,159869,False,"[{""symbol"": ""159869"", ""rank"": 1, ""momentum_score"": 4.892587197371645, ""annualized_return"": 6.2215468164122525, ""r_squared"": 0.7863940177168076, ""close"": 1.073}, {""symbol"": ""512660"", ""rank"": 2, ""momentum_score"": 4.483747203716377, ""annualized_return"": 4.851880842230918, ""r_squared"": 0.9241255812982268, ""close"": 1.43}]",159869,512660,"512660.XSHG:4.4837,512710.XSHG:2.9817,516520.XSHG:2.7940,159995.XSHE:2.5054,159732.XSHE:2.1762,515050.XSHG:2.1149,512480.XSHG:2.0054,513100.XSHG:1.4399,515880.XSHG:1.4168,512980.XSHG:1.3248",False
2021-11-16,516520,False,"[{""symbol"": ""516520"", ""rank"": 1, ""momentum_score"": 2.7775142043162546, ""annualized_return"": 2.8846172712577354, ""r_squared"": 0.9628709610773487, ""close"": 1.179}]",516520,512660,"512660.XSHG:4.4493,512710.XSHG:2.9242,516520.XSHG:2.8651,515050.XSHG:2.5706,159732.XSHE:2.4050,512980.XSHG:2.2293,159995.XSHE:2.1885,515880.XSHG:2.0007,512480.XSHG:1.9774,515980.XSHG:1.3062",False
2021-11-17,512980,False,"[{""symbol"": ""512980"", ""rank"": 1, ""momentum_score"": 2.923361809102683, ""annualized_return"": 3.9249483693816156, ""r_squared"": 0.7448153539821634, ""close"": 0.794}, {""symbol"": ""516520"", ""rank"": 2, ""momentum_score"": 2.657813333568274, ""annualized_return"": 2.7600499878253286, ""r_squared"": 0.9629584048448311, ""close"": 1.185}]",512980,512980,"512980.XSHG:2.9504,516520.XSHG:2.6032,515050.XSHG:2.5082,515880.XSHG:2.4815,159732.XSHE:2.2085,159995.XSHE:1.5461,512480.XSHG:1.4980,516190.XSHG:1.2395,515980.XSHG:1.1993,513100.XSHG:1.1370",True
2021-11-18,512980,False,"[{""symbol"": ""512980"", ""rank"": 1, ""momentum_score"": 3.3422334816700805, ""annualized_return"": 4.197854588540898, ""r_squared"": 0.7961765733366631, ""close"": 0.774}]",512980,515880,"515880.XSHG:2.7817,516520.XSHG:2.3890,515050.XSHG:2.3500,159732.XSHE:1.9683,512480.XSHG:1.2854,159995.XSHE:1.1752,159865.XSHE:1.1099,159819.XSHE:1.1066,515980.XSHG:1.0965,513100.XSHG:0.9989",False
2021-11-19,518880,True,"[{""symbol"": ""518880"", ""rank"": 1, ""momentum_score"": 0.4634041277792212, ""annualized_return"": 0.6271685457272644, ""r_squared"": 0.7388829222005353, ""close"": 3.73}]",518880,513100,"513100.XSHG:1.0081,513500.XSHG:0.5239,518880.XSHG:0.4737,513520.XSHG:0.1568,161226.XSHE:0.1214,513030.XSHG:0.1057",False
2021-11-22,512980,False,"[{""symbol"": ""512980"", ""rank"": 1, ""momentum_score"": 3.8218565581913935, ""annualized_return"": 4.403750119229319, ""r_squared"": 0.8678640828195401, ""close"": 0.774}, {""symbol"": ""512660"", ""rank"": 2, ""momentum_score"": 3.476297248894929, ""annualized_return"": 3.8667991716266323, ""r_squared"": 0.8990115841554212, ""close"": 1.456}]",512980,512670,"512670.XSHG:4.0742,512980.XSHG:3.8219,512660.XSHG:3.4239,515880.XSHG:3.3678,516520.XSHG:2.7072,515050.XSHG:2.4527,159732.XSHE:2.0490,512710.XSHG:1.9529,159819.XSHE:1.2798,512480.XSHG:1.1550",False
2021-11-23,159869,False,"[{""symbol"": ""159869"", ""rank"": 1, ""momentum_score"": 4.900821693005314, ""annualized_return"": 5.822483570838888, ""r_squared"": 0.8417064012941846, ""close"": 1.037}]",159869,159869,"159869.XSHE:4.8015,512670.XSHG:4.1146,515880.XSHG:3.6431,512980.XSHG:3.5226,512660.XSHG:3.4199,516520.XSHG:2.9530,515050.XSHG:2.5664,159732.XSHE:2.1071,516190.XSHG:1.8496,512710.XSHG:1.8391",True
2021-11-24,159869,False,"[{""symbol"": ""159869"", ""rank"": 1, ""momentum_score"": 4.1650076278208985, ""annualized_return"": 5.094917740469927, ""r_squared"": 0.8174828014861613, ""close"": 1.045}, {""symbol"": ""515880"", ""rank"": 2, ""momentum_score"": 3.878528426869114, ""annualized_return"": 4.019203518311906, ""r_squared"": 0.964999261470124, ""close"": 0.18518011078955596}]",159869,159869,"159869.XSHE:4.0800,515880.XSHG:3.8785,512980.XSHG:3.6013,512670.XSHG:3.4417,516520.XSHG:3.0092,512660.XSHG:2.9201,515050.XSHG:2.6040,159732.XSHE:2.1771,512710.XSHG:1.4267,512480.XSHG:1.4029",True
2021-11-25,515880,False,"[{""symbol"": ""515880"", ""rank"": 1, ""momentum_score"": 3.6855682667495615, ""annualized_return"": 3.828684864953183, ""r_squared"": 0.9626199065079305, ""close"": 0.18238431870836372}]",515880,515880,"515880.XSHG:3.7834,512980.XSHG:3.1711,159869.XSHE:3.0407,516520.XSHG:2.9195,512670.XSHG:2.7304,515050.XSHG:2.3977,512660.XSHG:2.2936,159732.XSHE:2.1322,516190.XSHG:1.5984,512480.XSHG:1.4038",True
2021-11-26,515880,False,"[{""symbol"": ""515880"", ""rank"": 1, ""momentum_score"": 3.0628666931034596, ""annualized_return"": 3.290939367384868, ""r_squared"": 0.9306967862909472, ""close"": 0.1800819017003231}]",515880,515880,"515880.XSHG:3.0463,516520.XSHG:2.5086,512980.XSHG:2.3032,512670.XSHG:2.0733,515050.XSHG:1.9003,512660.XSHG:1.7778,159869.XSHE:1.7242,159732.XSHE:1.6654,516150.XSHG:1.2866,512100.XSHG:1.1742",True
2021-11-29,515880,False,"[{""symbol"": ""515880"", ""rank"": 1, ""momentum_score"": 2.4279908278372813, ""annualized_return"": 2.7410265923017425, ""r_squared"": 0.8857961592406175, ""close"": 0.1794240682694543}, {""symbol"": ""516520"", ""rank"": 2, ""momentum_score"": 2.4017286828768283, ""annualized_return"": 2.6032008366461397, ""r_squared"": 0.9226059891602985, ""close"": 1.233}]",515880,515880,"515880.XSHG:2.3835,516520.XSHG:2.2991,516150.XSHG:2.0702,512670.XSHG:1.8896,512660.XSHG:1.5464,515050.XSHG:1.3944,159732.XSHE:1.3795,512980.XSHG:1.3623,512100.XSHG:1.3222,512480.XSHG:0.9706",True
2021-11-30,516150,False,"[{""symbol"": ""516150"", ""rank"": 1, ""momentum_score"": 3.250272947921064, ""annualized_return"": 5.335572252214035, ""r_squared"": 0.609170449631216, ""close"": 1.656}]",516150,516150,"516150.XSHG:3.3315,516520.XSHG:2.2729,515880.XSHG:2.1200,512670.XSHG:2.0207,562800.XSHG:1.7258,512660.XSHG:1.6034,512100.XSHG:1.5905,159732.XSHE:1.2273,515050.XSHG:1.1561,159851.XSHE:1.1263",True
2021-12-01,516150,False,"[{""symbol"": ""516150"", ""rank"": 1, ""momentum_score"": 4.511760975535528, ""annualized_return"": 6.37195251185008, ""r_squared"": 0.7080656937014036, ""close"": 1.639}]",516150,516150,"516150.XSHG:4.4279,562800.XSHG:2.6308,516520.XSHG:1.9672,515880.XSHG:1.8475,512670.XSHG:1.7536,512100.XSHG:1.7064,159851.XSHE:1.4902,512660.XSHG:1.3304,159732.XSHE:0.9851,515050.XSHG:0.8968",True
2021-12-02,562800,False,"[{""symbol"": ""562800"", ""rank"": 1, ""momentum_score"": 3.9048704107178107, ""annualized_return"": 5.260379137471681, ""r_squared"": 0.742317294755797, ""close"": 1.0}]",562800,562800,"562800.XSHG:3.6425,516520.XSHG:1.7851,512100.XSHG:1.7026,159851.XSHE:1.5985,515880.XSHG:1.4624,512670.XSHG:1.4427,512660.XSHG:1.0687,512400.XSHG:0.9362,159732.XSHE:0.8230,512480.XSHG:0.7992",True
2021-12-03,159985,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.17583740907397166, ""annualized_return"": 0.3979801747594576, ""r_squared"": 0.44182454359755285, ""close"": 1.187}]",159985,159985,159985.XSHE:0.1681,True
2021-12-06,562800,False,"[{""symbol"": ""562800"", ""rank"": 1, ""momentum_score"": 4.33938091350352, ""annualized_return"": 5.378533746171637, ""r_squared"": 0.8067962605221598, ""close"": 0.979}]",562800,562800,"562800.XSHG:4.6983,159851.XSHE:1.5300,512100.XSHG:1.3983,516520.XSHG:1.3675,512670.XSHG:1.3099,512400.XSHG:1.2998,515210.XSHG:1.1450,512660.XSHG:0.9383,512690.XSHG:0.8754,515880.XSHG:0.8538",True
2021-12-07,511880,True,[],511880,159985,159985.XSHE:0.2766,False
2021-12-08,159980,True,"[{""symbol"": ""159980"", ""rank"": 1, ""momentum_score"": 5.1267057429026015e-05, ""annualized_return"": 0.017440612785349474, ""r_squared"": 0.0029395215672749497, ""close"": 1.448}]",159980,159980,159980.XSHE:0.0000,True
2021-12-09,516150,False,"[{""symbol"": ""516150"", ""rank"": 1, ""momentum_score"": 3.6099417431030654, ""annualized_return"": 4.811738698115507, ""r_squared"": 0.7502364466542792, ""close"": 1.615}]",516150,516150,"516150.XSHG:3.6604,562800.XSHG:2.2495,515210.XSHG:1.8461,512690.XSHG:1.6664,159851.XSHE:1.4071,512400.XSHG:0.7901,515220.XSHG:0.7495,516520.XSHG:0.7217,159732.XSHE:0.6862,512200.XSHG:0.5774",True
2021-12-10,516150,False,"[{""symbol"": ""516150"", ""rank"": 1, ""momentum_score"": 3.030304881332846, ""annualized_return"": 4.1923524029834836, ""r_squared"": 0.7228173087683021, ""close"": 1.626}]",516150,516150,"516150.XSHG:3.0195,512690.XSHG:2.1219,562800.XSHG:1.8819,515210.XSHG:1.7942,159851.XSHE:1.2505,515220.XSHG:1.1883,515170.XSHG:0.8732,159732.XSHE:0.7776,512400.XSHG:0.7169,516520.XSHG:0.6300",True
2021-12-13,516150,False,"[{""symbol"": ""516150"", ""rank"": 1, ""momentum_score"": 2.5117622526423844, ""annualized_return"": 3.62527065290307, ""r_squared"": 0.6928482017283311, ""close"": 1.638}]",516150,512690,"512690.XSHG:2.8179,516150.XSHG:2.3745,515210.XSHG:1.5116,562800.XSHG:1.4680,515220.XSHG:1.4342,159851.XSHE:1.3417,515170.XSHG:1.2988,159732.XSHE:0.9328,512890.XSHG:0.6441,516520.XSHG:0.6233",False
2021-12-14,516150,False,"[{""symbol"": ""516150"", ""rank"": 1, ""momentum_score"": 1.8472582564861966, ""annualized_return"": 2.9219899410817716, ""r_squared"": 0.6321918602506583, ""close"": 1.601}]",516150,512690,"512690.XSHG:3.4225,516150.XSHG:1.9136,515170.XSHG:1.6846,515220.XSHG:1.5393,159851.XSHE:1.3632,515210.XSHG:1.1818,562800.XSHG:1.1685,159732.XSHE:1.0149,159928.XSHE:0.5934,512880.XSHG:0.5815",False
2021-12-15,515170,False,"[{""symbol"": ""515170"", ""rank"": 1, ""momentum_score"": 1.8260750951143843, ""annualized_return"": 2.1991380317487628, ""r_squared"": 0.8303594720983851, ""close"": 0.92}]",515170,512690,"512690.XSHG:3.5189,515170.XSHG:1.8035,515220.XSHG:1.6531,159851.XSHE:1.5545,516150.XSHG:1.3752,159732.XSHE:0.9923,515210.XSHG:0.9024,562800.XSHG:0.6824,159928.XSHE:0.6619,512880.XSHG:0.6442",False
2021-12-16,515170,False,"[{""symbol"": ""515170"", ""rank"": 1, ""momentum_score"": 1.7261702445691718, ""annualized_return"": 2.091103516375286, ""r_squared"": 0.8254829237537276, ""close"": 0.913}, {""symbol"": ""159851"", ""rank"": 2, ""momentum_score"": 1.6255122980416732, ""annualized_return"": 1.9017485660298998, ""r_squared"": 0.8547461673312057, ""close"": 0.6020080506037953}]",515170,512690,"512690.XSHG:3.1136,515220.XSHG:1.9709,515170.XSHG:1.6236,159851.XSHE:1.6058,159732.XSHE:0.9311,515210.XSHG:0.7998,516150.XSHG:0.7963,512880.XSHG:0.7165,159928.XSHE:0.5267,510760.XSHG:0.5194",False
2021-12-17,515220,False,"[{""symbol"": ""515220"", ""rank"": 1, ""momentum_score"": 2.3675576899292685, ""annualized_return"": 2.988884384458206, ""r_squared"": 0.792120866983095, ""close"": 1.0263778713629403}]",515220,512690,"512690.XSHG:2.5552,515220.XSHG:2.4692,159851.XSHE:1.7254,515170.XSHG:1.3331,512880.XSHG:0.9363,515210.XSHG:0.8703,159732.XSHE:0.7711,512070.XSHG:0.6279,512890.XSHG:0.5711,513090.XSHG:0.5265",False
2021-12-20,159985,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.3069288779538952, ""annualized_return"": 0.5102930468048286, ""r_squared"": 0.601475720423222, ""close"": 1.211}]",159985,159985,"159985.XSHE:0.3098,159980.XSHE:0.0000",True
2021-12-21,159985,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.3168346304665078, ""annualized_return"": 0.5180349065138112, ""r_squared"": 0.6116086512368268, ""close"": 1.207}]",159985,159985,"159985.XSHE:0.3271,159980.XSHE:0.0000",True
2021-12-22,511880,True,[],511880,159985,"159985.XSHE:0.3587,159980.XSHE:0.0001",False
2021-12-23,159985,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.4758624646894548, ""annualized_return"": 0.7259303670131252, ""r_squared"": 0.6555208134458039, ""close"": 1.245}]",159985,159985,"159985.XSHE:0.4580,159980.XSHE:0.0013",True
2021-12-24,159985,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.6346717783288558, ""annualized_return"": 0.9114515038926072, ""r_squared"": 0.6963308257414831, ""close"": 1.252}]",159985,159985,"159985.XSHE:0.6302,159980.XSHE:0.0015",True
2021-12-27,159985,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.7482199333944073, ""annualized_return"": 1.004871886557269, ""r_squared"": 0.7445923638662422, ""close"": 1.239}]",159985,159985,"159985.XSHE:0.7352,159980.XSHE:0.0072,513500.XSHG:0.0020",True
2021-12-28,159985,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.8594639681993712, ""annualized_return"": 1.1095505328672775, ""r_squared"": 0.7746055206502063, ""close"": 1.249}]",159985,159985,"159985.XSHE:0.8426,513500.XSHG:0.0269,159980.XSHE:0.0121,518880.XSHG:0.0051",True
2021-12-29,512980,False,"[{""symbol"": ""512980"", ""rank"": 1, ""momentum_score"": 1.5008868690005537, ""annualized_return"": 2.269832496866926, ""r_squared"": 0.6612324350242778, ""close"": 0.803}]",512980,512980,"512980.XSHG:1.5455,159985.XSHE:0.9565,159865.XSHE:0.8430,159869.XSHE:0.5857,512200.XSHG:0.4852,512890.XSHG:0.4403,159851.XSHE:0.3228,510760.XSHG:0.3065,515050.XSHG:0.2503,159732.XSHE:0.2386",True
2021-12-30,159985,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.9975623909776385, ""annualized_return"": 1.1704617035675149, ""r_squared"": 0.852281102352271, ""close"": 1.24}]",159985,159985,"159985.XSHE:0.9914,513500.XSHG:0.1422,159980.XSHE:0.0900,513030.XSHG:0.0548,501018.XSHG:0.0216,513520.XSHG:0.0001",True
2021-12-31,159980,True,"[{""symbol"": ""159980"", ""rank"": 1, ""momentum_score"": 0.2538860531515608, ""annualized_return"": 0.460317445213162, ""r_squared"": 0.551545581840793, ""close"": 1.492}]",159980,513500,"513500.XSHG:0.2374,159980.XSHE:0.2368,501018.XSHG:0.1946,513030.XSHG:0.1244,518880.XSHG:0.0543,513100.XSHG:0.0078,161226.XSHE:0.0046",False
2022-01-04,512980,False,"[{""symbol"": ""512980"", ""rank"": 1, ""momentum_score"": 3.026429115921881, ""annualized_return"": 3.740718550334525, ""r_squared"": 0.8090502065843027, ""close"": 0.891}]",512980,512980,"512980.XSHG:2.9320,516190.XSHG:1.8884,159865.XSHE:1.5934,159869.XSHE:1.3441,159766.XSHE:0.9581,159985.XSHE:0.8593,501018.XSHG:0.5237,512200.XSHG:0.4230,512890.XSHG:0.4079,515050.XSHG:0.3583",True
2022-01-05,159985,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.9656047691005406, ""annualized_return"": 1.1381161523642729, ""r_squared"": 0.8484237457614808, ""close"": 1.262}]",159985,159985,"159985.XSHE:0.9362,501018.XSHG:0.7637,513500.XSHG:0.3806,159980.XSHE:0.3737,513030.XSHG:0.3443,518880.XSHG:0.1158,513520.XSHG:0.0164",True
2022-01-06,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 0.8952534043390183, ""annualized_return"": 1.3762204033377183, ""r_squared"": 0.650516009040252, ""close"": 0.899}]",501018,501018,"501018.XSHG:0.8819,159980.XSHE:0.3859,513030.XSHG:0.3546",True
2022-01-07,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 1.1694779490809417, ""annualized_return"": 1.7230992753844965, ""r_squared"": 0.67870607676971, ""close"": 0.929}]",501018,501018,"501018.XSHG:1.1440,159980.XSHE:0.4114,513030.XSHG:0.3752",True
2022-01-10,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 1.287238553075888, ""annualized_return"": 1.8535132928192053, ""r_squared"": 0.6944857412476337, ""close"": 0.918}]",501018,501018,"501018.XSHG:1.2797,159985.XSHE:0.5692,159980.XSHE:0.3942,513030.XSHG:0.3608",True
2022-01-11,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 1.3854450687616071, ""annualized_return"": 1.9390046889928145, ""r_squared"": 0.7145135216156979, ""close"": 0.915}]",501018,501018,"501018.XSHG:1.3854,159980.XSHE:0.4260,518880.XSHG:0.0346",True
