date,log_date_ths,time_ths,target_ths,target_raw_ths,top10_raw_ths,top1_ths,log_date_jq,time_jq,target_jq,target_raw_jq,top10_raw_jq,top1_jq,target_match,top1_match,top10_overlap
2021-10-27,2021-10-27,13:10:00,501018,501018.SH,"501018.SH:2.5034,516520.SH:1.3540,515790.SH:1.1698,159928.SZ:1.1133,159967.SZ:0.8640,159865.SZ:0.6801,515170.SH:0.6571,513330.SH:0.5390,159949.SZ:0.4607,159915.SZ:0.3850",501018,2021-10-27,13:10:00,501018,501018.XSHG,"501018.XSHG:3.1167,159928.XSHE:1.5102,516520.XSHG:1.0805,515170.XSHG:0.9470,159865.XSHE:0.9148,515790.XSHG:0.7309,159967.XSHE:0.6588,512690.XSHG:0.4905,513330.XSHG:0.4595,159949.XSHE:0.4043",501018,True,True,9
2021-10-28,2021-10-28,13:10:00,516520,516520.SH,"516520.SH:1.7270,515790.SH:1.5049,515030.SH:1.1306,159967.SZ:1.0467,159928.SZ:0.9302,513330.SH:0.6401,159949.SZ:0.5633,515170.SH:0.5494,159915.SZ:0.4272,159865.SZ:0.3919",516520,2021-10-28,13:10:00,501018,501018.XSHG,"501018.XSHG:2.0750,516520.XSHG:1.4504,159928.XSHE:1.2577,515790.XSHG:1.1303,159967.XSHE:0.8481,516160.XSHG:0.8017,515170.XSHG:0.7747,159865.XSHE:0.7080,513330.XSHG:0.5884,159949.XSHE:0.4905",501018,False,False,8
2021-10-29,2021-10-29,13:10:00,513500,513500.SH,"513500.SH:0.1549,513100.SH:0.0416,518880.SH:0.0080",513500,2021-10-29,13:10:00,513500,513500.XSHG,"513500.XSHG:0.1150,513100.XSHG:0.0109,518880.XSHG:0.0006",513500,True,True,3
2021-11-01,2021-11-01,13:10:00,513500,513500.SH,"513500.SH:0.2805,513100.SH:0.1675",513500,2021-11-01,13:10:00,515790,515790.XSHG,"515790.XSHG:2.6363,516520.XSHG:2.1435,516160.XSHG:2.0569,515030.XSHG:1.7548,159755.XSHE:1.6129,159840.XSHE:1.5823,159967.XSHE:1.4114,501018.XSHG:1.1756,159949.XSHE:0.8030,159928.XSHE:0.7997",515790,False,False,0
2021-11-02,2021-11-02,13:10:00,501018,501018.SH,"501018.SH:0.6806,513500.SH:0.3818,513100.SH:0.3534,518880.SH:0.0179",501018,2021-11-02,13:10:00,515790,515790.XSHG,"515790.XSHG:2.4684,516520.XSHG:2.4308,516160.XSHG:2.1462,515030.XSHG:1.9580,159755.XSHE:1.8151,159840.XSHE:1.7838,159967.XSHE:1.2902,501018.XSHG:0.9189,159949.XSHE:0.7550,159825.XSHE:0.5554",515790,False,False,1
2021-11-03,2021-11-03,13:10:00,513100,513100.SH,"513100.SH:0.5208,513500.SH:0.4631,513030.SH:0.0046",513100,2021-11-03,13:10:00,516520,516520.XSHG,"516520.XSHG:2.4397,515030.XSHG:1.9087,516160.XSHG:1.8941,515790.XSHG:1.8134,159840.XSHE:1.7920,159755.XSHE:1.7845,159967.XSHE:1.1109,159949.XSHE:0.7009,159825.XSHE:0.6931,501018.XSHG:0.6296",516520,False,False,0
2021-11-04,2021-11-04,13:10:00,513100,513100.SH,"513100.SH:0.8313,513500.SH:0.5835,513030.SH:0.0500",513100,2021-11-04,13:10:00,516520,516520.XSHG,"516520.XSHG:2.7039,515030.XSHG:2.1327,159755.XSHE:2.0355,159840.XSHE:2.0188,516160.XSHG:2.0073,515790.XSHG:1.7601,159967.XSHE:1.0839,512670.XSHG:0.8841,159825.XSHE:0.8038,159949.XSHE:0.7448",516520,False,False,0
2021-11-05,2021-11-05,13:10:00,513100,513100.SH,"513100.SH:1.2398,513500.SH:0.7388,513030.SH:0.1485,518880.SH:0.0224",513100,2021-11-05,13:10:00,516520,516520.XSHG,"516520.XSHG:3.1075,159755.XSHE:2.0915,159840.XSHE:2.0658,515030.XSHG:2.0398,516160.XSHG:1.9150,512670.XSHG:1.5065,515790.XSHG:1.4326,512660.XSHG:1.1548,159732.XSHE:1.0446,159995.XSHE:1.0110",516520,False,False,0
2021-11-08,2021-11-08,13:10:00,513100,513100.SH,"513100.SH:1.6060,513030.SH:0.2690,518880.SH:0.0700,501018.SH:0.0061",513100,2021-11-08,13:10:00,516520,516520.XSHG,"516520.XSHG:3.1087,159840.XSHE:2.2470,159755.XSHE:2.2248,515030.XSHG:2.1237,512670.XSHG:1.9465,516160.XSHG:1.8726,512660.XSHG:1.6456,159869.XSHE:1.3772,159732.XSHE:1.2222,513100.XSHG:1.2200",516520,False,False,1
2021-11-09,2021-11-09,13:10:00,513100,513100.SH,"513100.SH:1.8306,513030.SH:0.3875,518880.SH:0.0922,513520.SH:0.0125,161226.SZ:0.0066,501018.SH:0.0002",513100,2021-11-09,13:10:00,516520,516520.XSHG,"516520.XSHG:3.0962,512670.XSHG:2.7014,159840.XSHE:2.4543,159755.XSHE:2.4325,512660.XSHG:2.3495,515030.XSHG:2.2040,516160.XSHG:1.9136,159869.XSHE:1.8776,512710.XSHG:1.6080,513100.XSHG:1.6030",516520,False,False,1
2021-11-10,2021-11-10,13:10:00,513100,513100.SH,"513100.SH:1.7103,513500.SH:0.9047,513030.SH:0.4420,518880.SH:0.1108",513100,2021-11-10,13:10:00,512670,512670.XSHG,"512670.XSHG:3.5504,512660.XSHG:3.0515,516520.XSHG:2.9496,159869.XSHE:2.4357,512710.XSHG:2.0921,159995.XSHE:1.9030,513100.XSHG:1.7272,159732.XSHE:1.6571,515050.XSHG:1.2698,159967.XSHE:0.9793",512670,False,False,1
2021-11-11,2021-11-11,13:10:00,518880,518880.SH,"518880.SH:0.1694,161226.SZ:0.0175",518880,2021-11-11,13:10:00,512670,512670.XSHG,"512670.XSHG:4.0381,512660.XSHG:3.4375,159869.XSHE:2.9097,516520.XSHG:2.7980,512710.XSHG:2.3857,159995.XSHE:2.2853,159732.XSHE:1.8106,159840.XSHE:1.6234,513100.XSHG:1.6203,159755.XSHE:1.5602",512670,False,False,0
2021-11-12,2021-11-12,13:10:00,512660,512660.SH,"512660.SH:4.6960,159869.SZ:4.6570,512710.SH:3.1378,159995.SZ:2.6341,512480.SH:2.0454,159732.SZ:2.0368,515050.SH:1.9573,515880.SH:1.3848,513100.SH:1.3433,515980.SH:1.2342",512660,2021-11-12,13:10:00,512670,512670.XSHG,"512670.XSHG:4.8432,512660.XSHG:4.1386,159869.XSHE:3.7851,512710.XSHG:2.8050,516520.XSHG:2.6914,159995.XSHE:2.4717,159732.XSHE:1.8760,512480.XSHG:1.7433,515050.XSHG:1.6528,513100.XSHG:1.5156",512670,False,False,8
2021-11-15,2021-11-15,13:10:00,512660,512660.SH,"512660.SH:4.8084,512710.SH:3.1639,516520.SH:2.8328,515050.SH:2.4981,159732.SZ:2.3385,159995.SZ:2.2964,512480.SH:2.0299,515880.SH:1.8836,513100.SH:1.3151,515980.SH:1.2767",512660,2021-11-15,13:10:00,512660,512660.XSHG,"512660.XSHG:4.4837,512710.XSHG:2.9817,516520.XSHG:2.7940,159995.XSHE:2.5054,159732.XSHE:2.1762,515050.XSHG:2.1149,512480.XSHG:2.0054,513100.XSHG:1.4399,515880.XSHG:1.4168,512980.XSHG:1.3248",512660,True,True,9
2021-11-16,2021-11-16,13:10:00,512980,512980.SH,"512980.SH:2.9902,516520.SH:2.6791,515050.SH:2.5961,515880.SH:2.3772,159732.SZ:2.2875,159995.SZ:1.6721,512480.SH:1.6219,159865.SZ:1.2448,516190.SH:1.2250,515980.SH:1.2064",512980,2021-11-16,13:10:00,512660,512660.XSHG,"512660.XSHG:4.4493,512710.XSHG:2.9242,516520.XSHG:2.8651,515050.XSHG:2.5706,159732.XSHE:2.4050,512980.XSHG:2.2293,159995.XSHE:2.1885,515880.XSHG:2.0007,512480.XSHG:1.9774,515980.XSHG:1.3062",512660,False,False,8
2021-11-17,2021-11-17,13:10:00,512980,512980.SH,"512980.SH:3.7694,515880.SH:2.9506,515050.SH:2.5320,516520.SH:2.4942,159732.SZ:2.1320,516190.SH:1.7906,512480.SH:1.3098,159995.SZ:1.2153,515980.SH:1.1503,159819.SZ:1.1296",512980,2021-11-17,13:10:00,512980,512980.XSHG,"512980.XSHG:2.9504,516520.XSHG:2.6032,515050.XSHG:2.5082,515880.XSHG:2.4815,159732.XSHE:2.2085,159995.XSHE:1.5461,512480.XSHG:1.4980,516190.XSHG:1.2395,515980.XSHG:1.1993,513100.XSHG:1.1370",512980,True,True,9
2021-11-18,2021-11-18,13:10:00,512670,512670.SH,"512670.SH:3.9789,512980.SH:3.5870,512660.SH:3.3894,515880.SH:2.9075,516520.SH:2.0937,515050.SH:2.0777,512710.SH:1.9407,159732.SZ:1.6738,159819.SZ:1.0891,512480.SH:0.9834",512670,2021-11-18,13:10:00,515880,515880.XSHG,"515880.XSHG:2.7817,516520.XSHG:2.3890,515050.XSHG:2.3500,159732.XSHE:1.9683,512480.XSHG:1.2854,159995.XSHE:1.1752,159865.XSHE:1.1099,159819.XSHE:1.1066,515980.XSHG:1.0965,513100.XSHG:0.9989",515880,False,False,6
2021-11-19,2021-11-19,13:10:00,512980,512980.SH,"512980.SH:3.8711,512670.SH:3.8632,512660.SH:3.2608,515880.SH:3.0689,516520.SH:2.2657,515050.SH:2.1515,512710.SH:1.8061,159819.SZ:1.1572,513100.SH:0.9991,515980.SH:0.9347",512980,2021-11-19,13:10:00,513100,513100.XSHG,"513100.XSHG:1.0081,513500.XSHG:0.5239,518880.XSHG:0.4737,513520.XSHG:0.1568,161226.XSHE:0.1214,513030.XSHG:0.1057",513100,False,False,1
2021-11-22,2021-11-22,13:10:00,159869,159869.SZ,"159869.SZ:4.9503,512670.SH:4.0991,512980.SH:3.6466,515880.SH:3.5761,512660.SH:3.3979,516520.SH:2.9620,515050.SH:2.5284,516190.SH:1.9567,512710.SH:1.9071,515980.SH:1.1112",159869,2021-11-22,13:10:00,512670,512670.XSHG,"512670.XSHG:4.0742,512980.XSHG:3.8219,512660.XSHG:3.4239,515880.XSHG:3.3678,516520.XSHG:2.7072,515050.XSHG:2.4527,159732.XSHE:2.0490,512710.XSHG:1.9529,159819.XSHE:1.2798,512480.XSHG:1.1550",512670,False,False,7
2021-11-23,2021-11-23,13:10:00,159869,159869.SZ,"159869.SZ:3.9090,512670.SH:3.8016,515880.SH:3.7927,512980.SH:3.3135,512660.SH:3.1896,516520.SH:3.0823,515050.SH:2.5457,159732.SZ:2.1468,516190.SH:1.7340,512710.SH:1.6336",159869,2021-11-23,13:10:00,159869,159869.XSHE,"159869.XSHE:4.8015,512670.XSHG:4.1146,515880.XSHG:3.6431,512980.XSHG:3.5226,512660.XSHG:3.4199,516520.XSHG:2.9530,515050.XSHG:2.5664,159732.XSHE:2.1071,512710.XSHG:1.8391,159819.XSHE:1.3507",159869,True,True,9
2021-11-24,2021-11-24,13:10:00,515880,515880.SH,"515880.SH:3.9554,512980.SH:3.4586,159869.SZ:3.3385,516520.SH:2.9419,512670.SH:2.8610,515050.SH:2.5199,512660.SH:2.4646,159732.SZ:2.1427,159819.SZ:1.3813,512480.SH:1.3632",515880,2021-11-24,13:10:00,159869,159869.XSHE,"159869.XSHE:4.0800,515880.XSHG:3.8785,512980.XSHG:3.6013,512670.XSHG:3.4417,516520.XSHG:3.0092,512660.XSHG:2.9201,515050.XSHG:2.6040,159732.XSHE:2.1771,512710.XSHG:1.4267,512480.XSHG:1.4029",159869,False,False,9
2021-11-25,2021-11-25,13:10:00,515880,515880.SH,"515880.SH:3.3814,516520.SH:2.7062,512980.SH:2.5147,515050.SH:2.1491,512670.SH:2.0856,159869.SZ:1.9962,159732.SZ:1.9651,512660.SH:1.7594,512480.SH:1.3632,159819.SZ:1.2886",515880,2021-11-25,13:10:00,515880,515880.XSHG,"515880.XSHG:3.7834,512980.XSHG:3.1711,159869.XSHE:3.0407,516520.XSHG:2.9195,512670.XSHG:2.7304,515050.XSHG:2.3977,512660.XSHG:2.2936,159732.XSHE:2.1322,512480.XSHG:1.4038,159819.XSHE:1.3723",515880,True,True,10
2021-11-26,2021-11-26,13:10:00,515880,515880.SH,"515880.SH:2.4721,516520.SH:2.1677,512980.SH:1.6489,512670.SH:1.5244,515050.SH:1.4639,159732.SZ:1.3460,512660.SH:1.3250,512100.SH:1.2452,159869.SZ:1.0022,159819.SZ:0.9371",515880,2021-11-26,13:10:00,515880,515880.XSHG,"515880.XSHG:3.0463,516520.XSHG:2.5086,512980.XSHG:2.3032,512670.XSHG:2.0733,515050.XSHG:1.9003,512660.XSHG:1.7778,159869.XSHE:1.7242,159732.XSHE:1.6654,516150.XSHG:1.2866,512100.XSHG:1.1742",515880,True,True,9
2021-11-29,2021-11-29,13:10:00,516520,516520.SH,"516520.SH:2.1324,515880.SH:1.8719,512670.SH:1.7439,562800.SH:1.7010,512100.SH:1.5047,159732.SZ:1.1211,515050.SH:1.0549,159851.SZ:0.9636,588080.SH:0.9441,512480.SH:0.8533",516520,2021-11-29,13:10:00,515880,515880.XSHG,"515880.XSHG:2.3835,516520.XSHG:2.2991,516150.XSHG:2.0702,512670.XSHG:1.8896,512660.XSHG:1.5464,515050.XSHG:1.3944,159732.XSHE:1.3795,512980.XSHG:1.3623,512100.XSHG:1.3222,512480.XSHG:0.9706",515880,False,False,7
2021-11-30,2021-11-30,13:10:00,562800,562800.SH,"562800.SH:2.8750,516520.SH:2.1392,512670.SH:1.9955,515880.SH:1.8042,512660.SH:1.5329,159732.SZ:1.0375,588080.SH:0.9197,512480.SH:0.9079,515050.SH:0.9041,513360.SH:0.8056",562800,2021-11-30,13:10:00,516150,516150.XSHG,"516150.XSHG:3.3315,516520.XSHG:2.2729,515880.XSHG:2.1200,512670.XSHG:2.0207,562800.XSHG:1.7258,512660.XSHG:1.6034,512100.XSHG:1.5905,159732.XSHE:1.2273,515050.XSHG:1.1561,159851.XSHE:1.1263",516150,False,False,7
2021-12-01,2021-12-01,13:10:00,562800,562800.SH,"562800.SH:3.6959,512100.SH:1.7597,159851.SZ:1.7049,516520.SH:1.6629,515880.SH:1.5963,512670.SH:1.5372,512660.SH:1.1304,512400.SH:0.9526,159732.SZ:0.7837,512480.SH:0.7426",562800,2021-12-01,13:10:00,516150,516150.XSHG,"516150.XSHG:4.4279,562800.XSHG:2.6308,516520.XSHG:1.9672,515880.XSHG:1.8475,512670.XSHG:1.7536,512100.XSHG:1.7064,159851.XSHE:1.4902,512660.XSHG:1.3304,159732.XSHE:0.9851,515050.XSHG:0.8968",516150,False,False,8
2021-12-02,2021-12-02,13:10:00,562800,562800.SH,"562800.SH:4.1668,159851.SZ:1.5492,516520.SH:1.5341,512100.SH:1.4886,512670.SH:1.1605,515880.SH:1.0627,512400.SH:1.0066,512660.SH:0.8031,512480.SH:0.6851,515210.SH:0.6759",562800,2021-12-02,13:10:00,562800,562800.XSHG,"562800.XSHG:3.6425,516520.XSHG:1.7851,512100.XSHG:1.7026,159851.XSHE:1.5985,515880.XSHG:1.4624,512670.XSHG:1.4427,512660.XSHG:1.0687,512400.XSHG:0.9362,159732.XSHE:0.8230,512480.XSHG:0.7992",562800,True,True,9
2021-12-03,2021-12-03,13:10:00,159985,159985.SZ,159985.SZ:0.2912,159985,2021-12-03,13:10:00,159985,159985.XSHE,159985.XSHE:0.1681,159985,True,True,1
2021-12-06,2021-12-06,13:10:00,159985,159985.SZ,159985.SZ:0.3108,159985,2021-12-06,13:10:00,562800,562800.XSHG,"562800.XSHG:4.6983,159851.XSHE:1.5300,512100.XSHG:1.3983,516520.XSHG:1.3675,512670.XSHG:1.3099,512400.XSHG:1.2998,515210.XSHG:1.1450,512660.XSHG:0.9383,512690.XSHG:0.8754,515880.XSHG:0.8538",562800,False,False,0
2021-12-07,2021-12-07,13:10:00,159985,159985.SZ,159985.SZ:0.2323,159985,2021-12-07,13:10:00,159985,159985.XSHE,159985.XSHE:0.2766,159985,True,True,1
2021-12-08,2021-12-08,13:10:00,159980,159980.SZ,159980.SZ:0.0013,159980,2021-12-08,13:10:00,159980,159980.XSHE,159980.XSHE:0.0000,159980,True,True,1
2021-12-09,2021-12-09,13:10:00,159980,159980.SZ,159980.SZ:0.0043,159980,2021-12-09,13:10:00,516150,516150.XSHG,"516150.XSHG:3.6604,562800.XSHG:2.2495,515210.XSHG:1.8461,512690.XSHG:1.6664,159851.XSHE:1.4071,512400.XSHG:0.7901,515220.XSHG:0.7495,516520.XSHG:0.7217,159732.XSHE:0.6862,512200.XSHG:0.5774",516150,False,False,0
2021-12-10,2021-12-10,13:10:00,512690,512690.SH,"512690.SH:2.6608,515210.SH:1.5308,562800.SH:1.5006,515220.SH:1.3286,515170.SH:1.2283,159851.SZ:1.1626,159732.SZ:0.8660,512400.SH:0.6268,516520.SH:0.5564,510760.SH:0.5257",512690,2021-12-10,13:10:00,516150,516150.XSHG,"516150.XSHG:3.0195,512690.XSHG:2.1219,562800.XSHG:1.8819,515210.XSHG:1.7942,159851.XSHE:1.2505,515220.XSHG:1.1883,515170.XSHG:0.8732,159732.XSHE:0.7776,512400.XSHG:0.7169,516520.XSHG:0.6300",516150,False,False,9
2021-12-13,2021-12-13,13:10:00,512690,512690.SH,"512690.SH:3.3881,515220.SH:1.7150,515170.SH:1.6846,515210.SH:1.3258,159851.SZ:1.3124,562800.SH:1.3007,159732.SZ:1.0197,512890.SH:0.6323,512880.SH:0.6192,512400.SH:0.6165",512690,2021-12-13,13:10:00,512690,512690.XSHG,"512690.XSHG:2.8179,516150.XSHG:2.3745,515210.XSHG:1.5116,562800.XSHG:1.4680,515220.XSHG:1.4342,159851.XSHE:1.3417,515170.XSHG:1.2988,159732.XSHE:0.9328,512890.XSHG:0.6441,516520.XSHG:0.6233",512690,True,True,8
2021-12-14,2021-12-14,13:10:00,512690,512690.SH,"512690.SH:3.8888,515170.SH:2.0184,515220.SH:1.4599,159732.SZ:1.0638,515210.SH:0.8358,562800.SH:0.8232,159928.SZ:0.7804,512880.SH:0.6397,510760.SH:0.5518,516520.SH:0.4836",512690,2021-12-14,13:10:00,512690,512690.XSHG,"512690.XSHG:3.4225,516150.XSHG:1.9136,515170.XSHG:1.6846,515220.XSHG:1.5393,159851.XSHE:1.3632,515210.XSHG:1.1818,562800.XSHG:1.1685,159732.XSHE:1.0149,159928.XSHE:0.5934,512880.XSHG:0.5815",512690,True,True,8
2021-12-15,2021-12-15,13:10:00,512690,512690.SH,"512690.SH:3.4499,515170.SH:1.7870,159851.SZ:1.6320,515220.SH:1.5259,159732.SZ:0.9377,512880.SH:0.7018,515210.SH:0.6593,159928.SZ:0.6383,510760.SH:0.5098,512070.SH:0.4355",512690,2021-12-15,13:10:00,512690,512690.XSHG,"512690.XSHG:3.5189,515170.XSHG:1.8035,515220.XSHG:1.6531,159851.XSHE:1.5545,516150.XSHG:1.3752,159732.XSHE:0.9923,515210.XSHG:0.9024,562800.XSHG:0.6824,159928.XSHE:0.6619,512880.XSHG:0.6442",512690,True,True,8
2021-12-16,2021-12-16,13:10:00,512690,512690.SH,"512690.SH:2.7475,159851.SZ:1.7104,515170.SH:1.4925,512880.SH:0.9131,159732.SZ:0.9051,515210.SH:0.8234,512070.SH:0.6354,512890.SH:0.5492,513090.SH:0.5395,510760.SH:0.5324",512690,2021-12-16,13:10:00,512690,512690.XSHG,"512690.XSHG:3.1136,515220.XSHG:1.9709,515170.XSHG:1.6236,159851.XSHE:1.6058,159732.XSHE:0.9311,515210.XSHG:0.7998,516150.XSHG:0.7963,512880.XSHG:0.7165,159928.XSHE:0.5267,510760.XSHG:0.5194",512690,True,True,7
2021-12-17,2021-12-17,13:10:00,515220,515220.SH,"515220.SH:2.5702,512690.SH:1.8359,159851.SZ:1.7006,512880.SH:1.0213,515170.SH:0.9498,515210.SH:0.7941,512070.SH:0.7198,159732.SZ:0.6116,512890.SH:0.5986,513090.SH:0.5687",515220,2021-12-17,13:10:00,512690,512690.XSHG,"512690.XSHG:2.5552,515220.XSHG:2.4692,159851.XSHE:1.7254,515170.XSHG:1.3331,512880.XSHG:0.9363,515210.XSHG:0.8703,159732.XSHE:0.7711,512070.XSHG:0.6279,513090.XSHG:0.5265,510760.XSHG:0.5217",512690,False,False,9
2021-12-20,2021-12-20,13:10:00,159985,159985.SZ,"159985.SZ:0.3336,159980.SZ:0.0000",159985,2021-12-20,13:10:00,159985,159985.XSHE,"159985.XSHE:0.3098,159980.XSHE:0.0000",159985,True,True,2
2021-12-21,2021-12-21,13:10:00,159985,159985.SZ,"159985.SZ:0.3482,159980.SZ:0.0000",159985,2021-12-21,13:10:00,159985,159985.XSHE,"159985.XSHE:0.3271,159980.XSHE:0.0000",159985,True,True,2
2021-12-22,2021-12-22,13:10:00,511880,511880.SH,,,2021-12-22,13:10:00,159985,159985.XSHE,"159985.XSHE:0.3587,159980.XSHE:0.0001",159985,False,False,0
2021-12-23,2021-12-23,13:10:00,159985,159985.SZ,"159985.SZ:0.5887,159980.SZ:0.0010",159985,2021-12-23,13:10:00,159985,159985.XSHE,"159985.XSHE:0.4580,159980.XSHE:0.0013",159985,True,True,2
2021-12-24,2021-12-24,13:10:00,159985,159985.SZ,"159985.SZ:0.7901,159980.SZ:0.0072,513500.SH:0.0014",159985,2021-12-24,13:10:00,159985,159985.XSHE,"159985.XSHE:0.6302,159980.XSHE:0.0015",159985,True,True,2
2021-12-27,2021-12-27,13:10:00,159985,159985.SZ,"159985.SZ:0.8000,513500.SH:0.0161,159980.SZ:0.0117,518880.SH:0.0051",159985,2021-12-27,13:10:00,159985,159985.XSHE,"159985.XSHE:0.7352,159980.XSHE:0.0072,513500.XSHG:0.0020",159985,True,True,3
2021-12-28,2021-12-28,13:10:00,159985,159985.SZ,"159985.SZ:0.9901,513500.SH:0.0693,159980.SZ:0.0351,518880.SH:0.0255,513030.SH:0.0042",159985,2021-12-28,13:10:00,159985,159985.XSHE,"159985.XSHE:0.8426,513500.XSHG:0.0269,159980.XSHE:0.0121,518880.XSHG:0.0051",159985,True,True,4
2021-12-29,2021-12-29,13:10:00,159985,159985.SZ,"159985.SZ:0.9914,159980.SZ:0.0695,518880.SH:0.0391,501018.SH:0.0143,513100.SH:0.0003,513520.SH:0.0001",159985,2021-12-29,13:10:00,512980,512980.XSHG,"512980.XSHG:1.5455,159985.XSHE:0.9565,159865.XSHE:0.8430,159869.XSHE:0.5857,512200.XSHG:0.4852,159851.XSHE:0.3228,510760.XSHG:0.3065,515050.XSHG:0.2503,159732.XSHE:0.2386,159825.XSHE:0.1902",512980,False,False,1
2021-12-30,2021-12-30,13:10:00,159985,159985.SZ,"159985.SZ:0.9869,159980.SZ:0.2368,501018.SH:0.2078,513030.SH:0.1362,513100.SH:0.0108,513520.SH:0.0022",159985,2021-12-30,13:10:00,159985,159985.XSHE,"159985.XSHE:0.9914,513500.XSHG:0.1422,159980.XSHE:0.0900,513030.XSHG:0.0548,501018.XSHG:0.0216",159985,True,True,4
2021-12-31,2021-12-31,13:10:00,501018,501018.SH,"501018.SH:0.5237,159980.SZ:0.3260,513500.SH:0.2956,513030.SH:0.1864,518880.SH:0.1001,161226.SZ:0.0523,513100.SH:0.0238",501018,2021-12-31,13:10:00,513500,513500.XSHG,"513500.XSHG:0.2374,159980.XSHE:0.2368,501018.XSHG:0.1946,513030.XSHG:0.1244,518880.XSHG:0.0543,513100.XSHG:0.0078,161226.XSHE:0.0046",513500,False,False,7
2022-01-04,2022-01-04,13:10:00,159985,159985.SZ,"159985.SZ:0.8632,501018.SH:0.7223,513500.SH:0.4052,159980.SZ:0.3317,513100.SH:0.0735",159985,2022-01-04,13:10:00,512980,512980.XSHG,"512980.XSHG:2.9320,159865.XSHE:1.5934,159869.XSHE:1.3441,159766.XSHE:0.9581,159985.XSHE:0.8593,501018.XSHG:0.5237,512200.XSHG:0.4230,512890.XSHG:0.4079,515050.XSHG:0.3583,513500.XSHG:0.3280",512980,False,False,3
2022-01-05,2022-01-05,13:10:00,159985,159985.SZ,"159985.SZ:0.9595,501018.SH:0.8886,513500.SH:0.4071,159980.SZ:0.3989,513030.SH:0.3858,518880.SH:0.1407,513520.SH:0.0203",159985,2022-01-05,13:10:00,159985,159985.XSHE,"159985.XSHE:0.9362,501018.XSHG:0.7637,513500.XSHG:0.3806,159980.XSHE:0.3737,513030.XSHG:0.3443,518880.XSHG:0.1158,513520.XSHG:0.0164",159985,True,True,7
2022-01-06,2022-01-06,13:10:00,501018,501018.SH,"501018.SH:0.9696,159980.SZ:0.3884,513030.SH:0.3635",501018,2022-01-06,13:10:00,501018,501018.XSHG,"501018.XSHG:0.8819,159980.XSHE:0.3859,513030.XSHG:0.3546",501018,True,True,3
2022-01-07,2022-01-07,13:10:00,501018,501018.SH,"501018.SH:1.3304,159980.SZ:0.4041,513030.SH:0.3862",501018,2022-01-07,13:10:00,501018,501018.XSHG,"501018.XSHG:1.1440,159980.XSHE:0.4114,513030.XSHG:0.3752",501018,True,True,3
2022-01-10,2022-01-10,13:10:00,501018,501018.SH,"501018.SH:1.4030,159985.SZ:0.4922,159980.SZ:0.4117",501018,2022-01-10,13:10:00,501018,501018.XSHG,"501018.XSHG:1.2797,159985.XSHE:0.5692,159980.XSHE:0.3942",501018,True,True,3
2022-01-11,2022-01-11,13:10:00,501018,501018.SH,"501018.SH:1.4520,159985.SZ:0.3821,518880.SH:0.0370",501018,2022-01-11,13:10:00,501018,501018.XSHG,"501018.XSHG:1.3854,159980.XSHE:0.4260,518880.XSHG:0.0346",501018,True,True,2
2022-01-12,2022-01-12,13:10:00,501018,501018.SH,"501018.SH:1.8611,159980.SZ:0.5839,513030.SH:0.3518,159985.SZ:0.3197,518880.SH:0.0572",501018,2022-01-12,13:10:00,501018,501018.XSHG,"501018.XSHG:1.6190,159980.XSHE:0.4933,159985.XSHE:0.4054,518880.XSHG:0.0489",501018,True,True,4
2022-01-13,2022-01-13,13:10:00,501018,501018.SH,"501018.SH:2.2064,159980.SZ:0.6831,513030.SH:0.4408,159985.SZ:0.2367,518880.SH:0.0770",501018,2022-01-13,13:10:00,501018,501018.XSHG,"501018.XSHG:1.9168,159980.XSHE:0.5921,159985.XSHE:0.3113,518880.XSHG:0.0636,161226.XSHE:0.0008",501018,True,True,4
2022-01-14,2022-01-14,13:10:00,501018,501018.SH,"501018.SH:2.5487,159980.SZ:0.7466,513030.SH:0.4721,518880.SH:0.0780,161226.SZ:0.0004",501018,2022-01-14,13:10:00,501018,501018.XSHG,"501018.XSHG:2.1954,159980.XSHE:0.6603,518880.XSHG:0.0763,161226.XSHE:0.0007",501018,True,True,4
2022-01-17,2022-01-17,13:10:00,501018,501018.SH,"501018.SH:3.0937,159980.SZ:0.6920,518880.SH:0.0478",501018,2022-01-17,13:10:00,501018,501018.XSHG,"501018.XSHG:2.7795,159980.XSHE:0.6872,518880.XSHG:0.0619,161226.XSHE:0.0004",501018,True,True,3
2022-01-18,2022-01-18,13:10:00,501018,501018.SH,"501018.SH:3.7494,159980.SZ:0.8027,518880.SH:0.0350",501018,2022-01-18,13:10:00,501018,501018.XSHG,"501018.XSHG:3.1719,159980.XSHE:0.7549,518880.XSHG:0.0470",501018,True,True,3
2022-01-19,2022-01-19,13:10:00,501018,501018.SH,"501018.SH:4.3869,159981.SZ:3.1443,159980.SZ:0.7987,159766.SZ:0.7832,512890.SH:0.6509,512200.SH:0.4942,510880.SH:0.3519,512800.SH:0.2380,511380.SH:0.0658",501018,2022-01-19,13:10:00,501018,501018.XSHG,"501018.XSHG:3.9481,159981.XSHE:2.6394,159766.XSHE:0.9228,159980.XSHE:0.8116,159865.XSHE:0.7586,512890.XSHG:0.6651,512200.XSHG:0.5437,510880.XSHG:0.3455,512800.XSHG:0.1765",501018,True,True,8
